scope,race_id,bet_type,horse_pair,model_prob,market_prob_open,ev_ratio_open,no_bet_reason,market_prob_close
local,202650011502,quinella,6-7,0.071333,0.151283,0.3638,ev_below_threshold,
local,202650011502,quinella,6-5,0.04,0.048221,0.64,ev_below_threshold,
local,202650011502,quinella,6-1,0.024333,0.022299,0.841933,ev_below_threshold,
local,202650011502,quinella,6-4,0.026333,0.047922,0.423967,ev_below_threshold,
local,202650011502,quinella,6-2,0.012,0.005607,1.6512,hit_below_threshold,
local,202650011502,quinella,11-7,0.055333,0.072787,0.586533,ev_below_threshold,
local,202650011502,quinella,11-5,0.032333,0.033692,0.740433,ev_below_threshold,
local,202650011502,quinella,11-4,0.019333,0.01504,0.9918,ev_below_threshold,
local,202650011502,quinella,11-2,0.01,0.004082,1.89,hit_below_threshold,
local,202650011502,quinella,7-4,0.016333,0.022963,0.5488,ev_below_threshold,
local,202650011502,quinella,7-2,0.01,0.00593,1.301,hit_below_threshold,
local,202650011502,quinella,5-1,0.014667,0.007327,1.5444,hit_below_threshold,
local,202650011502,quinella,5-4,0.011667,0.010852,0.8295,ev_below_threshold,
local,202650011502,quinella,5-2,0.008667,0.003437,1.945667,hit_below_threshold,
local,202650011502,quinella,1-4,0.006667,0.004232,1.215333,hit_below_threshold,
local,202650011502,quinella,1-2,0.003667,0.001525,1.854967,hit_below_threshold,
local,202650011503,place,4,0.404,0.195464,0.5656,ev_below_threshold,
local,202650011503,place,7,0.386,0.182433,0.579,ev_below_threshold,
local,202650011503,place,5,0.329667,0.127279,0.708783,ev_below_threshold,
local,202650011503,place,3,0.305333,0.144026,0.580133,ev_below_threshold,
local,202650011503,place,10,0.297333,0.082924,0.9812,ev_below_threshold,
local,202650011503,wide,4-3,0.091667,0.057121,0.403333,ev_below_threshold,
local,202650011503,wide,7-5,0.099,0.038666,0.6435,ev_below_threshold,
local,202650011503,wide,7-3,0.089333,0.070797,0.317133,ev_below_threshold,
local,202650011503,wide,7-10,0.089,0.029056,0.76985,ev_below_threshold,
local,202650011503,wide,5-3,0.076667,0.046543,0.414,ev_below_threshold,
local,202650011503,pass,,,,0.4225,pass_gate,
local,202650011504,place,2,0.742333,0.299558,0.742333,ev_below_threshold,
local,202650011504,place,1,0.465333,0.206592,0.674733,ev_below_threshold,
local,202650011504,wide,2-1,0.324667,0.228849,0.373367,ev_below_threshold,
local,202650011504,wide,2-3,0.183333,0.065794,0.733333,ev_below_threshold,
local,202650011504,wide,2-6,0.159333,0.054828,0.7648,ev_below_threshold,
local,202650011504,wide,1-3,0.093333,0.026583,0.924,ev_below_threshold,
local,202650011504,wide,1-6,0.085333,0.024946,0.900267,ev_below_threshold,
local,202650011504,quinella,2-1,0.133333,0.335479,0.306667,ev_below_threshold,
local,202650011504,quinella,2-3,0.069,0.078735,0.6762,ev_below_threshold,
local,202650011504,quinella,2-6,0.054,0.056735,0.7344,ev_below_threshold,
local,202650011506,place,8,0.430333,0.19849,0.602467,ev_below_threshold,
local,202650011506,place,1,0.414,0.138943,0.828,ev_below_threshold,
local,202650011506,place,3,0.401667,0.185258,0.6025,ev_below_threshold,
local,202650011506,place,10,0.368333,0.158792,0.644583,ev_below_threshold,
local,202650011506,wide,8-10,0.123,0.070626,0.4428,ev_below_threshold,
local,202650011506,wide,8-6,0.108333,0.037948,0.725833,ev_below_threshold,
local,202650011506,wide,1-10,0.112667,0.059129,0.484467,ev_below_threshold,
local,202650011506,wide,3-10,0.117667,0.094168,0.3177,ev_below_threshold,
local,202650011506,wide,3-6,0.100333,0.031197,0.817717,ev_below_threshold,
local,202650011510,place,7,0.713,0.279914,0.74865,ev_below_threshold,
local,202650011510,place,9,0.468333,0.163283,0.843,ev_below_threshold,
local,202650011510,wide,7-9,0.308,0.123341,0.6468,ev_below_threshold,
local,202650011510,wide,7-8,0.270667,0.107924,0.6496,ev_below_threshold,
local,202650011510,wide,7-1,0.197333,0.071949,0.7104,ev_below_threshold,
local,202650011510,wide,9-1,0.113667,0.02878,1.023,ev_below_threshold,
local,202650011510,quinella,7-9,0.125667,0.202524,0.477533,ev_below_threshold,
local,202650011510,quinella,7-8,0.104,0.192397,0.416,ev_below_threshold,
local,202650011510,quinella,7-1,0.072,0.07853,0.7056,ev_below_threshold,
local,202650011510,quinella,9-8,0.045667,0.035795,0.981833,ev_below_threshold,
local,202648011511,place,5,0.662333,0.313188,0.662333,ev_below_threshold,
local,202648011511,place,1,0.611667,0.240914,0.795167,ev_below_threshold,
local,202648011511,wide,1-6,0.233333,0.074666,0.816667,ev_below_threshold,
local,202644011602,place,2,0.367,0.180742,0.5505,ev_below_threshold,
local,202644011602,place,6,0.269667,0.095127,0.76855,ev_below_threshold,
local,202644011602,place,13,0.260667,0.142691,0.495267,ev_below_threshold,
local,202644011602,place,5,0.25,0.139032,0.4875,ev_below_threshold,
local,202644011602,place,3,0.219667,0.075309,0.7908,ev_below_threshold,
local,202644011602,place,1,0.213667,0.072297,0.80125,ev_below_threshold,
local,202644011602,wide,2-6,0.077,0.043988,0.4389,ev_below_threshold,
local,202644011602,wide,2-13,0.069,0.044773,0.3864,ev_below_threshold,
local,202644011602,wide,2-5,0.078,0.049649,0.3939,ev_below_threshold,
local,202644011602,wide,2-11,0.071,0.023433,0.7597,ev_below_threshold,
local,202644011602,wide,2-3,0.067333,0.036076,0.467967,ev_below_threshold,
local,202644011602,wide,2-1,0.057667,0.045587,0.317167,ev_below_threshold,
local,202644011602,wide,6-13,0.049333,0.024948,0.4958,ev_below_threshold,
local,202644011602,wide,6-5,0.047667,0.029849,0.4004,ev_below_threshold,
local,202644011602,wide,6-3,0.044,0.016715,0.66,ev_below_threshold,
local,202644011602,wide,6-1,0.039333,0.021708,0.4543,ev_below_threshold,
local,202644011602,wide,11-1,0.036333,0.010172,0.895617,ev_below_threshold,
local,202644011602,wide,3-1,0.032333,0.013025,0.622417,ev_below_threshold,
local,202644011602,pass,,,,0.993715,pass_gate_soft,
local,202644011605,place,4,0.667667,0.65596,0.667667,ev_below_threshold,
local,202644011605,wide,4-6,0.258333,0.31407,0.258333,ev_below_threshold,
local,202644011605,wide,4-2,0.115333,0.042731,0.8477,ev_below_threshold,
local,202644011605,wide,4-7,0.111,0.038774,0.8991,ev_below_threshold,
local,202644011605,wide,4-1,0.119667,0.036309,1.035117,ev_below_threshold,
local,202644011605,wide,6-12,0.085333,0.042442,0.631467,ev_below_threshold,
local,202644011605,wide,6-9,0.071,0.03569,0.6248,ev_below_threshold,
local,202644011605,wide,6-2,0.068333,0.024828,0.864417,ev_below_threshold,
local,202644011605,wide,6-7,0.069667,0.025025,0.874317,ev_below_threshold,
local,202644011605,wide,9-7,0.028333,0.003102,2.86875,hit_below_threshold,
local,202644011605,wide,9-1,0.027333,0.002688,3.1939,hit_below_threshold,
local,202644011605,wide,5-2,0.028667,0.00535,1.682733,hit_below_threshold,
local,202644011605,wide,5-7,0.028667,0.009799,0.918767,ev_below_threshold,
local,202644011605,wide,5-1,0.03,0.008999,1.047,ev_below_threshold,
local,202644011605,wide,2-7,0.028667,0.005364,1.678433,hit_below_threshold,
local,202644011605,wide,7-1,0.026,0.003304,2.4713,hit_below_threshold,
local,202644011605,quinella,4-6,0.102667,0.555767,0.133467,ev_below_threshold,
local,202644011605,quinella,4-12,0.054333,0.040363,0.972567,ev_below_threshold,
local,202644011605,quinella,4-5,0.049333,0.039698,0.897867,ev_below_threshold,
local,202644011605,quinella,4-7,0.04,0.041523,0.696,ev_below_threshold,
local,202644011605,quinella,6-12,0.025333,0.021126,0.8664,ev_below_threshold,
local,202644011605,quinella,6-9,0.028,0.02272,0.8904,ev_below_threshold,
local,202644011605,quinella,6-7,0.017,0.011254,1.0914,ev_below_threshold,
local,202644011605,quinella,10-1,0.011667,0.000468,17.9935,hit_below_threshold,
local,202644011605,quinella,12-9,0.012667,0.007261,1.260333,hit_below_threshold,
local,202644011605,quinella,12-5,0.012,0.002811,3.084,hit_below_threshold,
local,202644011605,quinella,12-2,0.014667,0.00164,6.462133,hit_below_threshold,
local,202644011605,quinella,12-7,0.012,0.002811,3.084,hit_below_threshold,
local,202644011605,quinella,12-1,0.01,0.000234,30.847,hit_below_threshold,
local,202644011605,quinella,9-2,0.008667,0.005388,1.1622,hit_below_threshold,
local,202644011605,quinella,9-7,0.008333,0.004685,1.285,hit_below_threshold,
local,202644011605,quinella,9-1,0.010667,0.000234,32.903467,hit_below_threshold,
local,202644011605,quinella,5-2,0.007667,0.002577,2.149733,hit_below_threshold,
local,202644011605,quinella,5-7,0.006,0.001874,2.313,hit_below_threshold,
local,202644011605,quinella,5-1,0.008333,0.000703,8.568333,hit_below_threshold,
local,202644011605,quinella,2-7,0.009667,0.002811,2.484333,hit_below_threshold,
local,202644011605,quinella,2-1,0.008,0.000703,8.2256,hit_below_threshold,
local,202644011605,quinella,7-1,0.007,0.000234,21.5929,hit_below_threshold,
local,202644011607,place,7,0.546333,0.193117,0.792183,ev_below_threshold,
local,202644011607,place,5,0.432333,0.224016,0.540417,ev_below_threshold,
local,202644011607,place,1,0.338333,0.130242,0.727417,ev_below_threshold,
local,202644011607,place,9,0.305333,0.14001,0.610667,ev_below_threshold,
local,202644011607,place,2,0.218,0.077783,0.7848,ev_below_threshold,
local,202644011607,wide,4-5,0.199,0.064091,0.796,ev_below_threshold,
local,202644011607,wide,4-1,0.152333,0.065735,0.5941,ev_below_threshold,
local,202644011607,wide,4-9,0.130667,0.064902,0.516133,ev_below_threshold,
local,202644011607,wide,4-2,0.098,0.026844,0.9359,ev_below_threshold,
local,202644011607,wide,7-5,0.195667,0.09495,0.5283,ev_below_threshold,
local,202644011607,wide,7-1,0.146667,0.055731,0.674667,ev_below_threshold,
local,202644011607,wide,7-9,0.132333,0.069288,0.489633,ev_below_threshold,
local,202644011607,wide,7-2,0.091667,0.031847,0.737917,ev_below_threshold,
local,202644011607,wide,5-1,0.119,0.02981,1.0234,ev_below_threshold,
local,202644011607,wide,5-9,0.099,0.064091,0.396,ev_below_threshold,
local,202644011607,wide,5-6,0.066667,0.025895,0.66,ev_below_threshold,
local,202644011607,wide,5-2,0.072,0.021634,0.8532,ev_below_threshold,
local,202644011607,wide,1-9,0.081,0.026705,0.7776,ev_below_threshold,
local,202644011607,wide,1-3,0.049667,0.014403,0.884067,ev_below_threshold,
local,202644011607,wide,6-2,0.033333,0.010932,0.781667,ev_below_threshold,
local,202644011607,quinella,4-5,0.074,0.089957,0.6142,ev_below_threshold,
local,202644011607,quinella,4-1,0.048,0.082961,0.432,ev_below_threshold,
local,202644011607,quinella,4-9,0.042667,0.062221,0.512,ev_below_threshold,
local,202644011607,quinella,7-5,0.068333,0.118515,0.4305,ev_below_threshold,
local,202644011607,quinella,7-1,0.048333,0.0545,0.662167,ev_below_threshold,
local,202644011607,quinella,7-9,0.053,0.071109,0.5565,ev_below_threshold,
local,202644011607,quinella,7-2,0.027,0.032045,0.6291,ev_below_threshold,
local,202644011607,quinella,5-9,0.032,0.038686,0.6176,ev_below_threshold,
local,202644011607,quinella,5-2,0.024,0.016741,1.0704,ev_below_threshold,
local,202644011607,quinella,1-9,0.025,0.022694,0.8225,ev_below_threshold,
local,202644011607,quinella,6-3,0.011667,0.003765,2.3135,hit_below_threshold,
local,202644011607,quinella,6-2,0.009,0.005543,1.2123,hit_below_threshold,
local,202644011609,place,6,0.404,0.149505,0.7474,ev_below_threshold,
local,202644011609,place,12,0.365,0.117695,0.85775,ev_below_threshold,
local,202644011609,place,3,0.327667,0.230486,0.3932,ev_below_threshold,
local,202644011609,place,5,0.300667,0.108464,0.7667,ev_below_threshold,
local,202644011609,place,11,0.259333,0.079024,0.907667,ev_below_threshold,
local,202644011609,place,2,0.211667,0.095374,0.613833,ev_below_threshold,
local,202644011609,wide,6-4,0.124667,0.061394,0.511133,ev_below_threshold,
local,202644011609,wide,6-12,0.116333,0.068031,0.430433,ev_below_threshold,
local,202644011609,wide,6-5,0.097,0.069921,0.3492,ev_below_threshold,
local,202644011609,wide,6-11,0.077,0.029789,0.65065,ev_below_threshold,
local,202644011609,wide,6-2,0.064,0.044161,0.3648,ev_below_threshold,
local,202644011609,wide,6-9,0.061,0.016506,0.93025,ev_below_threshold,
local,202644011609,wide,4-2,0.055333,0.030146,0.462033,ev_below_threshold,
local,202644011609,wide,12-5,0.082,0.0248,0.8323,ev_below_threshold,
local,202644011609,wide,12-2,0.058667,0.019438,0.759733,ev_below_threshold,
local,202644011609,wide,3-5,0.078,0.041606,0.4719,ev_below_threshold,
local,202644011609,wide,3-1,0.070667,0.018785,0.946933,ev_below_threshold,
local,202644011609,wide,3-11,0.061,0.017066,0.89975,ev_below_threshold,
local,202644011609,wide,3-2,0.050333,0.017727,0.714733,ev_below_threshold,
local,202644011609,wide,5-2,0.043333,0.02595,0.420333,ev_below_threshold,
local,202644011609,wide,1-2,0.046667,0.014851,0.791,ev_below_threshold,
local,202644011609,wide,1-9,0.040667,0.01104,0.9272,ev_below_threshold,
local,202644011611,place,6,0.764333,0.356952,0.764333,ev_below_threshold,
local,202644011611,place,4,0.365667,0.155196,0.841033,ev_below_threshold,
local,202644011611,place,11,0.274667,0.113318,0.8652,ev_below_threshold,
local,202644011611,wide,6-4,0.253667,0.127181,0.507333,ev_below_threshold,
local,202644011611,wide,6-11,0.192333,0.077079,0.6347,ev_below_threshold,
local,202644011611,wide,6-1,0.171,0.05355,0.81225,ev_below_threshold,
local,202644011611,wide,6-7,0.167333,0.086224,0.493633,ev_below_threshold,
local,202644011611,wide,6-10,0.163,0.101745,0.4075,ev_below_threshold,
local,202644011611,wide,4-7,0.058,0.042043,0.3509,ev_below_threshold,
local,202644011611,wide,4-10,0.058333,0.03854,0.385,ev_below_threshold,
local,202644011611,wide,11-7,0.050667,0.025184,0.511733,ev_below_threshold,
local,202644011611,wide,11-10,0.043667,0.02842,0.390817,ev_below_threshold,
local,202644011611,wide,1-7,0.040333,0.012378,0.82885,ev_below_threshold,
local,202644011611,wide,1-10,0.039667,0.011641,0.866717,ev_below_threshold,
local,202644011611,wide,7-10,0.041333,0.024458,0.429867,ev_below_threshold,
local,202644011611,pass,,,,0.99677,pass_gate_soft,
local,202648011608,place,7,0.458333,0.202063,0.710417,ev_below_threshold,
local,202648011608,place,4,0.424,0.313198,0.424,ev_below_threshold,
local,202648011608,place,12,0.392667,0.125279,0.981667,ev_below_threshold,
local,202648011608,wide,7-4,0.157,0.078638,0.5024,ev_below_threshold,
local,202648011608,wide,7-12,0.150667,0.148024,0.256133,ev_below_threshold,
local,202648011608,wide,7-1,0.100333,0.060636,0.416383,ev_below_threshold,
local,202648011608,wide,7-9,0.086667,0.044936,0.485333,ev_below_threshold,
local,202648011608,wide,7-11,0.077667,0.048393,0.403867,ev_below_threshold,
local,202648011608,wide,4-1,0.072667,0.037841,0.483233,ev_below_threshold,
local,202648011608,wide,12-1,0.082,0.021508,0.9594,ev_below_threshold,
local,202648011608,wide,12-9,0.073333,0.034006,0.542667,ev_below_threshold,
local,202648011608,wide,12-11,0.061,0.026077,0.58865,ev_below_threshold,
local,202648011608,wide,12-2,0.063,0.015438,1.0269,ev_below_threshold,
local,202648011608,wide,1-2,0.041333,0.014137,0.735733,ev_below_threshold,
local,202648011608,wide,9-2,0.032667,0.011184,0.735,ev_below_threshold,
local,202648011608,wide,11-2,0.029333,0.00602,1.226133,hit_below_threshold,
local,202648011610,place,7,0.392333,0.177651,0.608117,ev_below_threshold,
local,202648011610,place,8,0.357667,0.128074,0.768983,ev_below_threshold,
local,202648011610,place,6,0.267,0.110143,0.6675,ev_below_threshold,
local,202648011610,place,10,0.264667,0.117174,0.621967,ev_below_threshold,
local,202648011610,place,5,0.262,0.119721,0.6026,ev_below_threshold,
local,202648011610,place,12,0.113,0.055628,0.55935,ev_below_threshold,
local,202648011610,wide,7-8,0.110667,0.043852,0.636333,ev_below_threshold,
local,202648011610,wide,7-6,0.073667,0.082673,0.224683,ev_below_threshold,
local,202648011610,wide,7-10,0.080333,0.022413,0.90375,ev_below_threshold,
local,202648011610,wide,7-5,0.081667,0.034306,0.60025,ev_below_threshold,
local,202648011610,wide,7-9,0.064,0.03478,0.464,ev_below_threshold,
local,202648011610,wide,1-8,0.104333,0.039093,0.67295,ev_below_threshold,
local,202648011610,wide,1-6,0.078667,0.041336,0.479867,ev_below_threshold,
local,202648011610,wide,1-5,0.080333,0.038496,0.526183,ev_below_threshold,
local,202648011610,wide,1-9,0.061667,0.016321,0.95275,ev_below_threshold,
local,202648011610,wide,8-6,0.077,0.03478,0.55825,ev_below_threshold,
local,202648011610,wide,8-10,0.075667,0.026266,0.7264,ev_below_threshold,
local,202648011610,wide,8-5,0.059333,0.04067,0.367867,ev_below_threshold,
local,202648011610,wide,8-9,0.057667,0.021926,0.663167,ev_below_threshold,
local,202648011610,wide,8-12,0.027333,0.005718,1.2054,hit_below_threshold,
local,202648011610,wide,3-6,0.064333,0.022716,0.7141,ev_below_threshold,
local,202648011610,wide,3-5,0.066667,0.02509,0.67,ev_below_threshold,
local,202648011610,wide,3-12,0.025,0.005666,1.1125,hit_below_threshold,
local,202648011610,wide,6-10,0.050667,0.026825,0.476267,ev_below_threshold,
local,202648011610,wide,6-11,0.040333,0.01141,0.891367,ev_below_threshold,
local,202648011610,wide,6-9,0.042,0.020584,0.5145,ev_below_threshold,
local,202648011610,wide,6-12,0.022333,0.006288,0.895567,ev_below_threshold,
local,202648011610,wide,10-11,0.045,0.013704,0.828,ev_below_threshold,
local,202648011610,wide,10-9,0.040667,0.014206,0.721833,ev_below_threshold,
local,202648011610,wide,10-12,0.022333,0.002114,2.664367,hit_below_threshold,
local,202648011610,wide,5-9,0.041,0.010167,1.0168,ev_below_threshold,
local,202648011610,wide,5-12,0.017667,0.005499,0.810017,ev_below_threshold,
local,202648011610,wide,11-12,0.018333,0.00521,0.887333,ev_below_threshold,
local,202648011610,wide,9-12,0.017667,0.002122,2.099683,hit_below_threshold,
local,202655011710,place,1,0.564,0.23464,0.6768,ev_below_threshold,
local,202655011710,place,5,0.479333,0.187712,0.719,ev_below_threshold,
local,202655011710,place,7,0.465333,0.181657,0.721267,ev_below_threshold,
local,202655011710,place,3,0.378667,0.11732,0.9088,ev_below_threshold,
local,202655011710,place,4,0.185667,0.064728,0.80765,ev_below_threshold,
local,202655011710,place,8,0.162667,0.055756,0.821467,ev_below_threshold,
local,202655011710,wide,1-4,0.086667,0.046802,0.472333,ev_below_threshold,
local,202655011710,wide,1-8,0.066333,0.037236,0.454383,ev_below_threshold,
local,202655011710,wide,5-3,0.140667,0.052055,0.689267,ev_below_threshold,
local,202655011710,wide,5-10,0.142333,0.043977,0.825533,ev_below_threshold,
local,202655011710,wide,5-4,0.06,0.025007,0.612,ev_below_threshold,
local,202655011710,wide,5-8,0.054333,0.017411,0.795983,ev_below_threshold,
local,202655011710,wide,7-3,0.146,0.045548,0.8176,ev_below_threshold,
local,202655011710,wide,7-10,0.123,0.031106,1.0086,ev_below_threshold,
local,202655011710,wide,7-8,0.054333,0.01421,0.975283,ev_below_threshold,
local,202655011710,wide,3-10,0.086,0.024526,0.8944,ev_below_threshold,
local,202655011710,wide,3-4,0.047667,0.013216,0.919967,ev_below_threshold,
local,202655011710,wide,4-8,0.020667,0.006131,0.859733,ev_below_threshold,
local,202655011710,pass,,,,0.97886,pass_gate_soft,
local,202654011805,place,5,0.405,0.160702,0.70875,ev_below_threshold,
local,202654011805,place,7,0.383333,0.255663,0.421667,ev_below_threshold,
local,202654011805,place,10,0.376667,0.119672,0.885167,ev_below_threshold,
local,202654011805,place,8,0.329333,0.098677,0.9386,ev_below_threshold,
local,202654011805,place,3,0.258667,0.104159,0.6984,ev_below_threshold,
local,202654011805,wide,5-7,0.12,0.125499,0.24,ev_below_threshold,
local,202654011805,wide,5-3,0.079333,0.035603,0.5593,ev_below_threshold,
local,202654011805,wide,10-8,0.096667,0.026845,0.903833,ev_below_threshold,
local,202654011805,wide,10-3,0.072333,0.027282,0.665467,ev_below_threshold,
local,202654011805,wide,8-3,0.063667,0.016299,0.980467,ev_below_threshold,
local,202654011805,pass,,,,0.3859,pass_gate,
local,202655011806,place,5,0.648333,0.286025,0.68075,ev_below_threshold,
local,202655011806,place,2,0.375667,0.182016,0.61985,ev_below_threshold,
local,202655011806,place,7,0.367,0.176663,0.6239,ev_below_threshold,
local,202655011806,place,4,0.293333,0.125136,0.704,ev_below_threshold,
local,202655011806,wide,5-2,0.213667,0.178698,0.309817,ev_below_threshold,
local,202655011806,wide,5-7,0.205667,0.086371,0.617,ev_below_threshold,
local,202655011806,wide,5-3,0.168333,0.090917,0.47975,ev_below_threshold,
local,202655011806,wide,5-4,0.158,0.097778,0.4187,ev_below_threshold,
local,202655011806,wide,5-10,0.165333,0.071976,0.5952,ev_below_threshold,
local,202655011806,wide,5-6,0.098333,0.044293,0.57525,ev_below_threshold,
local,202655011806,wide,2-7,0.101,0.053982,0.4848,ev_below_threshold,
local,202655011806,wide,2-6,0.044667,0.015021,0.7705,ev_below_threshold,
local,202655011806,wide,3-4,0.068,0.024103,0.731,ev_below_threshold,
local,202655011806,wide,3-10,0.055333,0.014557,0.984933,ev_below_threshold,
local,202655011806,wide,3-6,0.042,0.01129,0.9639,ev_below_threshold,
local,202655011806,wide,3-11,0.027,0.000888,7.87995,hit_below_threshold,
local,202655011806,wide,4-6,0.031667,0.012457,0.658667,ev_below_threshold,
local,202655011806,wide,10-11,0.020667,0.000746,7.1796,hit_below_threshold,
local,202655011806,wide,9-6,0.018333,0.002146,2.21375,hit_below_threshold,
local,202655011806,wide,9-11,0.017,0.001209,3.64395,hit_below_threshold,
local,202655011806,quinella,5-2,0.078333,0.33764,0.172333,ev_below_threshold,
local,202655011806,quinella,5-7,0.077,0.107653,0.5313,ev_below_threshold,
local,202655011806,quinella,5-3,0.067333,0.114278,0.437667,ev_below_threshold,
local,202655011806,quinella,5-4,0.058,0.140152,0.3074,ev_below_threshold,
local,202655011806,quinella,5-10,0.066333,0.062421,0.789367,ev_below_threshold,
local,202655011806,quinella,5-6,0.034333,0.051584,0.4944,ev_below_threshold,
local,202655011806,quinella,3-6,0.013,0.003006,3.2123,hit_below_threshold,
local,202655011806,quinella,3-11,0.008,0.000385,15.4488,hit_below_threshold,
local,202655011806,quinella,4-6,0.01,0.003101,2.395,hit_below_threshold,
local,202655011806,quinella,10-6,0.009667,0.002043,3.513833,hit_below_threshold,
local,202655011806,quinella,10-11,0.004,0.000914,3.2524,hit_below_threshold,
local,202655011806,quinella,9-6,0.005333,0.001082,3.661867,hit_below_threshold,
local,202655011806,quinella,9-11,0.006,0.000481,9.2694,hit_below_threshold,
local,202648011901,place,7,0.676333,0.385633,0.676333,ev_below_threshold,
local,202648011901,place,3,0.444,0.20845,0.8214,ev_below_threshold,
local,202648011901,wide,7-3,0.267333,0.206911,0.334167,ev_below_threshold,
local,202648011901,wide,7-1,0.194,0.089186,0.5626,ev_below_threshold,
local,202648011901,wide,7-11,0.177,0.074968,0.61065,ev_below_threshold,
local,202648011901,wide,7-4,0.165667,0.0488,0.878033,ev_below_threshold,
local,202648011901,wide,7-6,0.133,0.043837,0.7847,ev_below_threshold,
local,202648011901,wide,3-1,0.118,0.073897,0.413,ev_below_threshold,
local,202648011901,wide,3-11,0.098667,0.045375,0.5624,ev_below_threshold,
local,202648011901,wide,3-4,0.095333,0.047896,0.5148,ev_below_threshold,
local,202648011901,wide,3-6,0.068333,0.035674,0.495417,ev_below_threshold,
local,202648011901,wide,3-5,0.052,0.01425,0.9438,ev_below_threshold,
local,202648011901,wide,1-4,0.069,0.017899,0.99705,ev_below_threshold,
local,202648011901,wide,1-6,0.053667,0.013332,1.041133,ev_below_threshold,
local,202648011901,wide,11-4,0.064333,0.025735,0.64655,ev_below_threshold,
local,202648011901,wide,11-6,0.046333,0.038893,0.308117,ev_below_threshold,
local,202648011901,wide,11-5,0.029,0.005716,1.31225,hit_below_threshold,
local,202648011901,wide,6-5,0.024,0.004673,1.3284,hit_below_threshold,
local,202648011901,quinella,7-3,0.112667,0.324963,0.259133,ev_below_threshold,
local,202648011901,quinella,7-1,0.076,0.108321,0.5244,ev_below_threshold,
local,202648011901,quinella,7-11,0.07,0.077856,0.672,ev_below_threshold,
local,202648011901,quinella,7-4,0.058667,0.083979,0.522133,ev_below_threshold,
local,202648011901,quinella,7-6,0.045333,0.074742,0.453333,ev_below_threshold,
local,202648011901,quinella,3-1,0.035,0.062285,0.42,ev_below_threshold,
local,202648011901,quinella,3-11,0.028667,0.034285,0.624933,ev_below_threshold,
local,202648011901,quinella,3-4,0.032333,0.034603,0.6984,ev_below_threshold,
local,202648011901,quinella,3-6,0.023,0.021854,0.7866,ev_below_threshold,
local,202648011901,quinella,1-4,0.016,0.013443,0.8896,ev_below_threshold,
local,202648011901,quinella,1-5,0.011333,0.005074,1.6694,hit_below_threshold,
local,202648011901,quinella,9-6,0.011333,0.002536,3.339933,hit_below_threshold,
local,202648011901,quinella,9-5,0.010333,0.001268,6.0915,hit_below_threshold,
local,202648011901,quinella,11-6,0.014667,0.007611,1.440267,hit_below_threshold,
local,202648011901,quinella,11-5,0.008,0.002029,2.9472,hit_below_threshold,
local,202648011901,quinella,4-5,0.009,0.002282,2.9475,hit_below_threshold,
local,202648011901,quinella,6-5,0.009,0.001268,5.3055,hit_below_threshold,
local,202648011902,place,7,0.557667,0.210096,0.75285,ev_below_threshold,
local,202648011902,place,1,0.442,0.177268,0.7072,ev_below_threshold,
local,202648011902,place,3,0.398667,0.149278,0.757467,ev_below_threshold,
local,202648011902,place,10,0.373333,0.189086,0.56,ev_below_threshold,
local,202648011902,wide,7-1,0.211333,0.105959,0.5072,ev_below_threshold,
local,202648011902,wide,7-3,0.184667,0.14959,0.313933,ev_below_threshold,
local,202648011902,wide,7-10,0.180667,0.069672,0.659433,ev_below_threshold,
local,202648011902,quinella,7-1,0.071,0.213502,0.2485,ev_below_threshold,
local,202648011902,quinella,7-3,0.068333,0.177919,0.287,ev_below_threshold,
local,202648011902,quinella,7-10,0.062667,0.100981,0.463733,ev_below_threshold,
local,202648011902,pass,,,,0.378,pass_gate,
local,202648011903,place,5,0.631333,0.279084,0.6629,ev_below_threshold,
local,202648011903,place,7,0.526667,0.209313,0.737333,ev_below_threshold,
local,202648011903,place,6,0.365333,0.114917,0.9316,ev_below_threshold,
local,202648011903,place,11,0.232,0.088799,0.7656,ev_below_threshold,
local,202648011903,wide,5-7,0.296333,0.198083,0.385233,ev_below_threshold,
local,202648011903,wide,5-11,0.120333,0.07153,0.4332,ev_below_threshold,
local,202648011903,wide,5-9,0.084333,0.039924,0.54395,ev_below_threshold,
local,202648011903,wide,5-4,0.086,0.027839,0.7955,ev_below_threshold,
local,202648011903,wide,7-11,0.093,0.039016,0.6138,ev_below_threshold,
local,202648011903,wide,7-9,0.074333,0.025246,0.7582,ev_below_threshold,
local,202648011903,wide,6-11,0.056333,0.015015,0.966117,ev_below_threshold,
local,202648011903,wide,6-4,0.04,0.009847,1.046,ev_below_threshold,
local,202648011903,wide,8-11,0.055667,0.018071,0.79325,ev_below_threshold,
local,202648011903,wide,11-9,0.026333,0.00824,0.822917,ev_below_threshold,
local,202648011903,wide,11-4,0.027333,0.006689,1.052333,hit_below_threshold,
local,202648011903,wide,9-4,0.021333,0.002013,2.728533,hit_below_threshold,
local,202648011904,place,3,0.549333,0.191513,0.824,ev_below_threshold,
local,202648011904,place,9,0.531667,0.239391,0.638,ev_below_threshold,
local,202648011904,place,6,0.464667,0.229815,0.580833,ev_below_threshold,
local,202648011904,place,10,0.421667,0.130577,0.927667,ev_below_threshold,
local,202648011904,wide,3-10,0.190667,0.058965,0.8294,ev_below_threshold,
local,202648011904,wide,9-6,0.206667,0.155454,0.341,ev_below_threshold,
