scope,race_id,bet_type,horse_pair,model_prob,market_prob_open,ev_ratio_open,no_bet_reason,market_prob_close
central_dirt,202506020710,wide,16-11,0.014,0.001051,3.465,hit_below_threshold,
central_dirt,202508020311,place,8,0.432,0.26862,0.4752,ev_below_threshold,
central_dirt,202508020311,place,4,0.350667,0.13431,0.771467,ev_below_threshold,
central_dirt,202508020311,place,5,0.303667,0.155517,0.576967,ev_below_threshold,
central_dirt,202508020311,place,11,0.281667,0.111503,0.746417,ev_below_threshold,
central_dirt,202508020311,wide,8-5,0.109333,0.110915,0.256933,ev_below_threshold,
central_dirt,202508020311,wide,8-11,0.097,0.072403,0.3492,ev_below_threshold,
central_dirt,202508020311,wide,8-10,0.066667,0.034753,0.5,ev_below_threshold,
central_dirt,202508020311,wide,8-1,0.054,0.019095,0.7371,ev_below_threshold,
central_dirt,202508020311,wide,4-5,0.089667,0.049648,0.47075,ev_below_threshold,
central_dirt,202508020311,wide,4-11,0.076333,0.032994,0.603033,ev_below_threshold,
central_dirt,202508020311,wide,4-9,0.057333,0.015845,0.943133,ev_below_threshold,
central_dirt,202508020311,wide,4-6,0.053,0.016816,0.8215,ev_below_threshold,
central_dirt,202508020311,wide,4-10,0.052667,0.018618,0.737333,ev_below_threshold,
central_dirt,202508020311,wide,5-11,0.065667,0.0401,0.426833,ev_below_threshold,
central_dirt,202508020311,wide,5-10,0.042667,0.018486,0.6016,ev_below_threshold,
central_dirt,202508020311,wide,12-11,0.062333,0.018356,0.885133,ev_below_threshold,
central_dirt,202508020311,wide,11-10,0.035,0.013299,0.686,ev_below_threshold,
central_dirt,202508020311,wide,9-6,0.027667,0.0065,1.109433,hit_below_threshold,
central_dirt,202508020311,wide,9-10,0.028,0.005499,1.3272,hit_below_threshold,
central_dirt,202508020311,wide,9-1,0.029,0.004344,1.74,hit_below_threshold,
central_dirt,202508020311,wide,6-10,0.022333,0.005931,0.98155,ev_below_threshold,
central_dirt,202508020311,wide,6-1,0.023333,0.004038,1.506167,hit_below_threshold,
central_dirt,202508020311,wide,7-1,0.022,0.002158,2.6576,hit_below_threshold,
central_dirt,202508020311,wide,7-3,0.018333,0.001395,3.4265,hit_below_threshold,
central_dirt,202606010509,place,1,0.279,0.154116,0.48825,ev_below_threshold,
central_dirt,202606010509,place,11,0.275333,0.088427,0.839767,ev_below_threshold,
central_dirt,202606010509,place,6,0.255,0.103732,0.663,ev_below_threshold,
central_dirt,202606010509,place,10,0.254,0.105766,0.6477,ev_below_threshold,
central_dirt,202606010509,place,3,0.216667,0.09989,0.585,ev_below_threshold,
central_dirt,202606010509,place,5,0.203,0.125443,0.43645,ev_below_threshold,
central_dirt,202606010509,place,12,0.195667,0.062001,0.85115,ev_below_threshold,
central_dirt,202606010509,place,2,0.184333,0.053941,0.921667,ev_below_threshold,
central_dirt,202606010509,wide,1-5,0.042333,0.034272,0.319617,ev_below_threshold,
central_dirt,202606010509,wide,1-12,0.043667,0.021929,0.515267,ev_below_threshold,
central_dirt,202606010509,wide,1-16,0.030333,0.014828,0.529317,ev_below_threshold,
central_dirt,202606010509,wide,1-15,0.025333,0.004696,1.395867,hit_below_threshold,
central_dirt,202606010509,wide,11-6,0.052333,0.022599,0.599217,ev_below_threshold,
central_dirt,202606010509,wide,11-10,0.055667,0.016223,0.887883,ev_below_threshold,
central_dirt,202606010509,wide,11-3,0.036667,0.022501,0.421667,ev_below_threshold,
central_dirt,202606010509,wide,11-5,0.043667,0.038052,0.296933,ev_below_threshold,
central_dirt,202606010509,wide,11-12,0.038,0.019383,0.5073,ev_below_threshold,
central_dirt,202606010509,wide,11-8,0.037,0.011788,0.81215,ev_below_threshold,
central_dirt,202606010509,wide,11-2,0.035333,0.012561,0.727867,ev_below_threshold,
central_dirt,202606010509,wide,11-9,0.028,0.00365,1.9852,hit_below_threshold,
central_dirt,202606010509,wide,11-7,0.026667,0.001637,4.216,hit_below_threshold,
central_dirt,202606010509,wide,11-15,0.027,0.002441,2.862,hit_below_threshold,
central_dirt,202606010509,wide,6-3,0.044667,0.035938,0.3216,ev_below_threshold,
central_dirt,202606010509,wide,6-5,0.038,0.027974,0.3515,ev_below_threshold,
central_dirt,202606010509,wide,6-12,0.037667,0.018417,0.529217,ev_below_threshold,
central_dirt,202606010509,wide,6-8,0.036333,0.009655,0.973733,ev_below_threshold,
central_dirt,202606010509,wide,6-2,0.033333,0.017723,0.486667,ev_below_threshold,
central_dirt,202606010509,wide,6-16,0.029,0.009258,0.81055,ev_below_threshold,
central_dirt,202606010509,wide,6-15,0.018,0.002593,1.7964,hit_below_threshold,
central_dirt,202606010509,wide,10-3,0.044333,0.019677,0.582983,ev_below_threshold,
central_dirt,202606010509,wide,10-5,0.033,0.019828,0.43065,ev_below_threshold,
central_dirt,202606010509,wide,10-12,0.036,0.01281,0.7272,ev_below_threshold,
central_dirt,202606010509,wide,10-2,0.036333,0.013837,0.679433,ev_below_threshold,
central_dirt,202606010509,wide,10-16,0.027333,0.007633,0.9266,ev_below_threshold,
central_dirt,202606010509,wide,10-9,0.026,0.003557,1.8915,hit_below_threshold,
central_dirt,202606010509,wide,10-15,0.024,0.001898,3.2712,hit_below_threshold,
central_dirt,202606010509,wide,3-5,0.032667,0.025368,0.3332,ev_below_threshold,
central_dirt,202606010509,wide,3-12,0.037667,0.015356,0.634683,ev_below_threshold,
central_dirt,202606010509,wide,3-2,0.026,0.012234,0.5499,ev_below_threshold,
central_dirt,202606010509,wide,3-16,0.021,0.006559,0.82845,ev_below_threshold,
central_dirt,202606010509,wide,3-15,0.018,0.001448,3.2175,hit_below_threshold,
central_dirt,202606010509,wide,8-2,0.027333,0.005302,1.333867,hit_below_threshold,
central_dirt,202606010509,wide,8-16,0.020667,0.002687,1.9902,hit_below_threshold,
central_dirt,202606010509,wide,8-15,0.015,0.001755,2.21175,hit_below_threshold,
central_dirt,202606010509,wide,2-16,0.027,0.004085,1.71045,hit_below_threshold,
central_dirt,202606010509,wide,2-15,0.015333,0.00192,2.066933,hit_below_threshold,
central_dirt,202606010509,wide,16-15,0.018333,0.001363,3.479667,hit_below_threshold,
central_dirt,202606010509,wide,14-9,0.014667,0.001372,2.766867,hit_below_threshold,
central_dirt,202606010509,wide,14-7,0.012,0.000546,5.688,hit_below_threshold,
central_dirt,202606010509,wide,14-15,0.013,0.00095,3.5425,hit_below_threshold,
central_dirt,202606010509,wide,9-15,0.013333,0.000836,4.124667,hit_below_threshold,
central_dirt,202606010509,wide,7-15,0.007667,0.000573,3.459967,hit_below_threshold,
central_dirt,202508020911,place,6,0.343333,0.140996,0.6695,ev_below_threshold,
central_dirt,202508020911,place,13,0.341667,0.112222,0.837083,ev_below_threshold,
central_dirt,202508020911,place,8,0.309667,0.152746,0.5574,ev_below_threshold,
central_dirt,202508020911,place,7,0.292667,0.112222,0.717033,ev_below_threshold,
central_dirt,202508020911,place,1,0.224667,0.088691,0.696467,ev_below_threshold,
central_dirt,202508020911,place,4,0.221333,0.137471,0.442667,ev_below_threshold,
central_dirt,202508020911,place,15,0.213667,0.077449,0.758517,ev_below_threshold,
central_dirt,202508020911,wide,6-8,0.083333,0.058476,0.370833,ev_below_threshold,
central_dirt,202508020911,wide,6-7,0.077,0.036911,0.54285,ev_below_threshold,
central_dirt,202508020911,wide,6-1,0.061,0.027536,0.57645,ev_below_threshold,
central_dirt,202508020911,wide,6-4,0.052,0.038551,0.351,ev_below_threshold,
central_dirt,202508020911,wide,6-15,0.062,0.022241,0.7254,ev_below_threshold,
central_dirt,202508020911,wide,6-11,0.042667,0.016627,0.667733,ev_below_threshold,
central_dirt,202508020911,wide,6-5,0.033667,0.008806,0.99485,ev_below_threshold,
central_dirt,202508020911,wide,6-3,0.029333,0.004581,1.666133,hit_below_threshold,
central_dirt,202508020911,wide,6-9,0.024333,0.003567,1.775117,hit_below_threshold,
central_dirt,202508020911,wide,6-14,0.016667,0.002048,2.1175,hit_below_threshold,
central_dirt,202508020911,wide,13-8,0.084333,0.044105,0.497567,ev_below_threshold,
central_dirt,202508020911,wide,13-7,0.082,0.023764,0.8979,ev_below_threshold,
central_dirt,202508020911,wide,13-1,0.057333,0.01994,0.7482,ev_below_threshold,
central_dirt,202508020911,wide,13-4,0.053,0.034016,0.40545,ev_below_threshold,
central_dirt,202508020911,wide,13-15,0.049667,0.026153,0.494183,ev_below_threshold,
central_dirt,202508020911,wide,13-11,0.04,0.011192,0.93,ev_below_threshold,
central_dirt,202508020911,wide,13-3,0.028,0.003793,1.9208,hit_below_threshold,
central_dirt,202508020911,wide,13-9,0.025667,0.003021,2.211183,hit_below_threshold,
central_dirt,202508020911,wide,13-14,0.023333,0.002117,2.867667,hit_below_threshold,
central_dirt,202508020911,wide,8-1,0.053,0.036651,0.3763,ev_below_threshold,
central_dirt,202508020911,wide,8-4,0.051333,0.047747,0.279767,ev_below_threshold,
central_dirt,202508020911,wide,8-15,0.043,0.029403,0.38055,ev_below_threshold,
central_dirt,202508020911,wide,8-11,0.038333,0.012663,0.78775,ev_below_threshold,
central_dirt,202508020911,wide,8-5,0.028,0.01082,0.6734,ev_below_threshold,
central_dirt,202508020911,wide,8-3,0.027667,0.005178,1.39025,hit_below_threshold,
central_dirt,202508020911,wide,8-9,0.021,0.004541,1.2033,hit_below_threshold,
central_dirt,202508020911,wide,8-14,0.019,0.002583,1.91425,hit_below_threshold,
central_dirt,202508020911,wide,7-1,0.050333,0.024783,0.5285,ev_below_threshold,
central_dirt,202508020911,wide,7-4,0.050333,0.039131,0.334717,ev_below_threshold,
central_dirt,202508020911,wide,7-15,0.043,0.017233,0.6493,ev_below_threshold,
central_dirt,202508020911,wide,7-11,0.033333,0.012019,0.721667,ev_below_threshold,
central_dirt,202508020911,wide,7-5,0.029,0.006031,1.25135,hit_below_threshold,
central_dirt,202508020911,wide,7-3,0.021333,0.0042,1.3216,hit_below_threshold,
central_dirt,202508020911,wide,7-9,0.019,0.002879,1.7176,hit_below_threshold,
central_dirt,202508020911,wide,7-14,0.017667,0.002214,2.076717,hit_below_threshold,
central_dirt,202508020911,wide,1-4,0.035,0.027683,0.329,ev_below_threshold,
central_dirt,202508020911,wide,1-11,0.026,0.010493,0.6448,ev_below_threshold,
central_dirt,202508020911,wide,1-5,0.021,0.006794,0.8043,ev_below_threshold,
central_dirt,202508020911,wide,1-3,0.013,0.003691,0.9165,ev_below_threshold,
central_dirt,202508020911,wide,1-9,0.015,0.002687,1.45275,hit_below_threshold,
central_dirt,202508020911,wide,1-14,0.020667,0.001517,3.544333,hit_below_threshold,
central_dirt,202508020911,wide,15-11,0.023,0.010709,0.5589,ev_below_threshold,
central_dirt,202508020911,wide,15-5,0.019,0.004426,1.1172,hit_below_threshold,
central_dirt,202508020911,wide,15-3,0.020667,0.002939,1.830033,hit_below_threshold,
central_dirt,202508020911,wide,15-9,0.014333,0.002431,1.534383,hit_below_threshold,
central_dirt,202508020911,wide,15-14,0.009,0.001478,1.5849,hit_below_threshold,
central_dirt,202508020911,wide,12-11,0.018333,0.003393,1.406167,hit_below_threshold,
central_dirt,202508020911,wide,12-5,0.020667,0.001698,3.167167,hit_below_threshold,
central_dirt,202508020911,wide,12-3,0.015667,0.001387,2.939067,hit_below_threshold,
central_dirt,202508020911,wide,12-9,0.012667,0.001048,3.145767,hit_below_threshold,
central_dirt,202508020911,wide,12-14,0.012,0.000713,4.3806,hit_below_threshold,
central_dirt,202508020911,wide,5-9,0.012667,0.001179,2.7968,hit_below_threshold,
central_dirt,202508020911,wide,5-14,0.009333,0.000616,3.941933,hit_below_threshold,
central_dirt,202508020911,wide,3-9,0.009667,0.000962,2.61435,hit_below_threshold,
central_dirt,202508020911,wide,3-14,0.006667,0.000798,2.174,hit_below_threshold,
